[1015095.0336289103, 892941.6958117227, 719742.5787221387, 699612.6890859404, 609396.1305411482, 526100.5719963562, 463619.9030877623, 462821.9030877623, 462513.9030877623, 460970.9030877623, 459914.9030877623, 375729.3445429702, 375029.3445429702, 375017.3445429702, 354768.4549067722, 332671.5652705742, 332516.5652705742, 312176.6756343762, 311544.6756343762, 311541.6756343762, 247564.00672578215, 226668.11708958412, 226627.11708958412, 226561.11708958412, 226558.11708958412, 226542.11708958412, 224912.11708958412, 224761.11708958412, 224332.11708958412, 223650.11708958412, 223266.11708958412, 223138.11708958412, 222987.11708958412, 222905.11708958412, 222564.11708958412, 222029.11708958412, 198998.22745338612, 177238.3378171881, 136986.55854479206, 97100.77927239603, 96108.77927239603, 75312.88963619802, 54543.0, 52491.0, 52450.0, 51867.0, 51735.0, 51337.0, 51311.0]	[-1134300.1507184948, -963085.0336289103, -834673.6958117227, -984486.9232651084, -642056.6890859404, -727664.2476307324, -834673.6958117223, -556449.1305411482, -1005888.8129013062, -428037.79272396024, -406635.9030877623, -406635.9030877623, -877477.4750841184, -877477.4750841183, -321028.3445429702, -299626.4549067722, -278224.5652705742, -278224.5652705742, -963085.0336289103, -770468.0269031283, -256822.67563437618, -192617.00672578215, -513645.35126875225, -171215.11708958412, -1155702.0403546926, -1027290.7025375043, -171215.11708958412, -770468.0269031284, -171215.11708958412, -171215.11708958412, -1027290.7025375043, -171215.11708958412, -171215.11708958412, -171215.11708958412, -171215.11708958412, -171215.11708958412, -684860.4683583364, -149813.22745338612, -128411.33781718809, -663458.5787221383, -535047.2409049503, -42803.77927239603, -642056.6890859402, -0.0, -0.0, -256822.67563437618, -0.0, -0.0, -0.0]	[-57131.0, -52010.0, -58268.0, -56685.0, -57556.0, -56927.0, -58012.0, -56022.0, -53658.0, -54251.0, -54335.0, -53279.0, -56063.0, -55807.0, -53989.0, -55142.0, -54447.0, -54292.0, -57143.0, -57008.0, -54719.0, -54947.0, -57108.0, -55412.0, -60877.0, -56118.0, -55327.0, -56576.0, -53546.0, -53117.0, -59179.0, -52051.0, -51923.0, -51772.0, -51690.0, -51349.0, -56668.0, -49185.0, -48827.0, -58783.0, -57355.0, -53305.0, -58712.0, -54543.0, -52491.0, -53282.0, -51867.0, -51735.0, -51337.0]	[6, 21, 24, 29, 67, 95, 129, 144, 163, 689, 801, 893, 909, 2508, 5526, 5549, 5986, 7274, 11234, 11472, 12284, 12640, 12685, 12859, 13429, 13446, 19410, 20108, 46579, 275833, 298815, 299419, 301217, 661779, 661918, 1076679, 1076935, 1077270, 1077433, 1077447, 1079465, 1079627, 1080240, 1080775, 1119107, 1246288, 1248674, 1249623, 1249859]
[936092.4750841183, 828110.0269031283, 682320.7994497423, 660918.9098135444, 618081.1305411482, 618062.1305411482, 617944.1305411482, 617108.1305411482, 617042.1305411482, 595028.2409049503, 572509.3512687522, 507311.6823601582, 506279.6823601582, 505604.6823601582, 503819.6823601582, 482531.79272396024, 482051.79272396024, 442721.01345156424, 422044.1238153662, 421939.1238153662, 421803.1238153662, 397619.23417916824, 358244.45490677224, 271793.8963619801, 271594.8963619801, 252595.00672578215, 251158.00672578215, 229277.11708958412, 229141.11708958412, 226308.11708958412, 225016.11708958412, 224444.11708958412, 222164.11708958412, 160748.44818099006, 138301.55854479206, 138070.55854479206, 137372.55854479206, 136495.55854479206, 136344.55854479206, 136218.55854479206]	[-877477.4750841183, -877477.4750841183, -770468.0269031283, -620654.7994497423, -599252.9098135444, -556449.1305411482, -556449.1305411482, -898879.3647203163, -556449.1305411482, -920281.2543565144, -791869.9165393262, -1048692.5921737023, -449439.6823601582, -449439.6823601582, -449439.6823601582, -770468.0269031283, -428037.79272396024, -727664.2476307323, -385234.01345156424, -363832.1238153662, -363832.1238153662, -363832.1238153662, -342430.23417916824, -299626.45490677224, -1219907.7092632868, -791869.9165393263, -898879.3647203163, -877477.4750841183, -278224.5652705742, -171215.11708958412, -192617.00672578215, -856075.5854479203, -342430.23417916824, -171215.11708958412, -684860.4683583362, -256822.67563437618, -171215.11708958412, -85607.55854479206, -107009.44818099008, -85607.55854479206]	[-58678.0, -58615.0, -57642.0, -61666.0, -61666.0, -61632.0, -61613.0, -61231.0, -60659.0, -59726.0, -54660.0, -59312.0, -57872.0, -56840.0, -56165.0, -58423.0, -54494.0, -59146.0, -57487.0, -58212.0, -58107.0, -57971.0, -55189.0, -58618.0, -55274.0, -59280.0, -59146.0, -55812.0, -58095.0, -57926.0, -54980.0, -58319.0, -55702.0, -50949.0, -50763.0, -54149.0, -52944.0, -51765.0, -50678.0, -50737.0]	[8, 9, 20, 41, 59, 92, 97, 120, 129, 242, 309, 402, 407, 504, 612, 626, 3182, 3445, 3448, 3458, 3532, 3534, 3551, 3712, 4096, 4157, 4200, 4437, 4668, 4774, 4935, 5010, 5089, 5940, 6030, 8976, 122953, 124124, 2028437, 2044230]
[845778.9165393263, 593771.2409049502, 315794.6756343762, 314443.6756343762, 313943.6756343762, 313467.6756343762, 312583.6756343762, 311420.6756343762, 290494.7859981782, 269092.8963619801, 227723.11708958412, 227327.11708958412, 226967.11708958412, 226560.11708958412, 226406.11708958412, 140675.55854479206, 98138.77927239603, 77953.88963619802, 58427.0, 57515.0, 57402.0, 56801.0, 55922.0, 54705.0, 54553.0, 54538.0, 54516.0, 54403.0, 51934.0, 49824.0]	[-813271.8061755245, -791869.9165393263, -535047.2409049502, -256822.67563437618, -1048692.5921737025, -256822.67563437618, -256822.67563437618, -256822.67563437618, -256822.67563437618, -235420.78599817818, -214018.89636198012, -171215.11708958412, -171215.11708958412, -171215.11708958412, -1305515.2678080793, -984486.9232651083, -1155702.0403546926, -1048692.5921737023, -21401.889636198015, -0.0, -0.0, -0.0, -0.0, -0.0, -706262.3579945343, -1262711.488535683, -834673.6958117224, -0.0, -877477.4750841184, -0.0]	[-49877.0, -53909.0, -58724.0, -58972.0, -57903.0, -57121.0, -56645.0, -55761.0, -54598.0, -55074.0, -55074.0, -56508.0, -56112.0, -55752.0, -57652.0, -59476.0, -62093.0, -64512.0, -56552.0, -58427.0, -57515.0, -57402.0, -56801.0, -55922.0, -55728.0, -60226.0, -56980.0, -54516.0, -59195.0, -51934.0]	[1, 13, 69, 232, 279, 557, 974, 1142, 1251, 1434, 3527, 3643, 6012, 6608, 7649, 55439, 55864, 56870, 57143, 57866, 57945, 58129, 58861, 61107, 65547, 65641, 65718, 67085, 69152, 73836]
[892413.6958117223, 889010.6958117222, 628958.0201773464, 574644.3512687522, 441650.0134515642, 420442.1238153662, 420212.1238153662, 418358.1238153662, 418345.1238153662, 418019.1238153662, 416539.1238153662, 396224.23417916824, 394589.23417916824, 331949.5652705742, 331558.5652705742, 331020.5652705742, 330515.5652705742, 330497.5652705742, 330283.5652705742, 245793.00672578215, 245010.00672578215, 244906.00672578215, 243427.00672578215, 243421.00672578215, 242945.00672578215, 242900.00672578215, 242796.00672578215, 242713.00672578215, 242530.00672578215, 221254.11708958412, 159758.44818099006, 138907.55854479206, 96501.77927239603, 95320.77927239603, 94925.77927239603, 73960.88963619802, 53114.0, 53084.0, 52529.0, 51052.0]	[-963085.0336289104, -1112898.2610822965, -834673.6958117222, -577851.0201773464, -706262.3579945343, -984486.9232651084, -363832.1238153662, -791869.9165393263, -363832.1238153662, -363832.1238153662, -363832.1238153662, -749066.1372669303, -342430.23417916824, -342430.23417916824, -278224.5652705742, -577851.0201773463, -449439.6823601582, -620654.7994497423, -278224.5652705742, -278224.5652705742, -192617.00672578215, -192617.00672578215, -192617.00672578215, -1369720.9367166732, -192617.00672578215, -599252.9098135442, -556449.1305411482, -192617.00672578215, -770468.0269031283, -192617.00672578215, -363832.1238153663, -791869.9165393263, -85607.55854479206, -42803.77927239603, -42803.77927239603, -42803.77927239603, -1027290.7025375044, -834673.6958117223, -0.0, -0.0]	[-57811.0, -59377.0, -54337.0, -51107.0, -59193.0, -59376.0, -56610.0, -56419.0, -54526.0, -54513.0, -54187.0, -52622.0, -53794.0, -52159.0, -53725.0, -49967.0, -52114.0, -52172.0, -52273.0, -52059.0, -53176.0, -52393.0, -52289.0, -55972.0, -50804.0, -50860.0, -50305.0, -50179.0, -56989.0, -49913.0, -51756.0, -58164.0, -53300.0, -53698.0, -52517.0, -52122.0, -55173.0, -56653.0, -53084.0, -52529.0]	[2, 10, 24, 40, 48, 76, 114, 137, 149, 259, 385, 588, 742, 882, 1016, 1101, 1190, 2207, 2957, 3882, 3983, 4106, 4187, 5949, 9658, 10354, 11911, 16527, 22092, 24926, 3358992, 3359001, 3359083, 3359396, 3360408, 3362502, 3364554, 3365333, 3366329, 3773172]
[822400.0269031283, 697137.6890859402, 654339.9098135442, 633237.0201773463, 632289.0201773463, 611629.1305411482, 611330.1305411482, 466863.9030877622, 465671.9030877622, 465323.9030877622, 465093.9030877622, 464608.9030877622, 464214.9030877622, 463507.9030877622, 462375.9030877622, 440941.01345156424, 440938.01345156424, 440832.01345156424, 440778.01345156424, 439060.01345156424, 417939.12381536624, 396258.2341791682, 374965.34454297024, 333777.5652705742, 314084.6756343762, 267323.8963619801, 267144.8963619801, 266491.8963619801, 226881.11708958412, 226637.11708958412, 226546.11708958412, 226509.11708958412, 226302.11708958412, 225146.11708958412, 224314.11708958412, 222608.11708958412, 184684.3378171881, 184650.3378171881, 184147.3378171881, 141278.55854479206, 140485.55854479206, 139535.55854479206, 138344.55854479206, 137594.55854479206, 137553.55854479206, 76457.88963619802, 54770.0, 54462.0, 53983.0, 52868.0, 52406.0, 51914.0, 51813.0, 51726.0, 51620.0, 51105.0, 50814.0, 50808.0, 50190.0]	[-920281.2543565147, -1005888.8129013063, -642056.6890859402, -1005888.8129013064, -577851.0201773463, -577851.0201773463, -556449.1305411482, -599252.9098135444, -406635.9030877622, -941683.1439927123, -513645.3512687522, -406635.9030877622, -513645.3512687522, -920281.2543565144, -406635.9030877622, -406635.9030877622, -727664.2476307323, -385234.01345156424, -406635.9030877623, -385234.01345156424, -1005888.8129013063, -749066.1372669302, -342430.2341791682, -321028.34454297024, -278224.5652705742, -256822.67563437618, -214018.89636198015, -214018.89636198015, -214018.89636198015, -171215.11708958412, -171215.11708958412, -171215.11708958412, -171215.11708958412, -620654.7994497423, -171215.11708958412, -171215.11708958412, -171215.11708958412, -1027290.7025375044, -128411.33781718809, -128411.33781718809, -85607.55854479206, -85607.55854479206, -85607.55854479206, -684860.4683583362, -85607.55854479206, -85607.55854479206, -21401.889636198015, -0.0, -0.0, -0.0, -0.0, -0.0, -877477.4750841183, -0.0, -535047.2409049502, -1027290.7025375046, -856075.5854479204, -0.0, -0.0]	[-57989.0, -57772.0, -55081.0, -59570.0, -55386.0, -54438.0, -55180.0, -54866.0, -60228.0, -60405.0, -59126.0, -58458.0, -57267.0, -57075.0, -56872.0, -55740.0, -57168.0, -55704.0, -55782.0, -55544.0, -55792.0, -58417.0, -53828.0, -53937.0, -55553.0, -57262.0, -53305.0, -53126.0, -52473.0, -55666.0, -55422.0, -55331.0, -55294.0, -52978.0, -53931.0, -53099.0, -51393.0, -57110.0, -56239.0, -56392.0, -55671.0, -54878.0, -53928.0, -57469.0, -51987.0, -51946.0, -55056.0, -54770.0, -54462.0, -53983.0, -52868.0, -52406.0, -59059.0, -51813.0, -53093.0, -52439.0, -56942.0, -50814.0, -50808.0]	[12, 17, 65, 156, 260, 573, 755, 827, 866, 1055, 1611, 1668, 1785, 1919, 2013, 2778, 3006, 3112, 4084, 5377, 5403, 5581, 5612, 5658, 6156, 59689, 59840, 60110, 60123, 60428, 65937, 85732, 86252, 113114, 145478, 147283, 505453, 505461, 505494, 505545, 505991, 506336, 510616, 524229, 524628, 546804, 547214, 563003, 578633, 596471, 597448, 608834, 608876, 610219, 611585, 709765, 757243, 763279, 768184]
[911975.5854479204, 805182.1372669303, 589334.2409049502, 564576.3512687522, 543023.4616325542, 522642.57199635624, 480343.79272396024, 439325.01345156424, 439078.01345156424, 398360.23417916824, 270081.8963619801, 249118.00672578215, 249027.00672578215, 248889.00672578215, 248604.00672578215, 248435.00672578215, 248168.00672578215, 247764.00672578215, 227899.11708958412, 226855.11708958412, 200389.22745338612, 179258.3378171881, 157943.44818099006, 117297.66890859405, 97844.77927239603, 96522.77927239603, 96017.77927239603, 95181.77927239603, 93747.77927239603, 53362.0, 53067.0, 51721.0, 47871.0, 47775.0, 47504.0, 47371.0, 47294.0]	[-877477.4750841184, -941683.1439927124, -898879.3647203164, -1155702.0403546926, -513645.35126875225, -1027290.7025375044, -470841.57199635624, -428037.79272396024, -941683.1439927124, -385234.01345156424, -941683.1439927126, -214018.89636198015, -192617.00672578215, -192617.00672578215, -192617.00672578215, -192617.00672578215, -620654.7994497423, -192617.00672578215, -192617.00672578215, -171215.11708958412, -171215.11708958412, -149813.22745338612, -128411.33781718809, -941683.1439927123, -64205.668908594045, -42803.77927239603, -42803.77927239603, -684860.4683583364, -856075.5854479204, -727664.2476307323, -1091496.3714460987, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]	[-53547.0, -57228.0, -54849.0, -58298.0, -50931.0, -52261.0, -51801.0, -52306.0, -55847.0, -53844.0, -57651.0, -56595.0, -56501.0, -56410.0, -56272.0, -55987.0, -56678.0, -55551.0, -55147.0, -56684.0, -55640.0, -50576.0, -50847.0, -54883.0, -53092.0, -55041.0, -53719.0, -56485.0, -59699.0, -56586.0, -59791.0, -53067.0, -51721.0, -47871.0, -47775.0, -47504.0, -47371.0]	[4, 11, 18, 75, 206, 688, 1029, 1070, 1398, 2831, 2858, 2882, 3070, 3423, 3434, 3985, 5211, 5433, 6150, 8590, 13310, 13331, 13332, 13346, 13667, 14125, 15037, 15384, 15750, 15779, 17457, 25194, 25348, 33196, 33297, 440079, 462937]
[827541.0269031283, 722663.5787221382, 718030.5787221383, 567396.3512687524, 505881.6823601583, 442756.01345156424, 441828.01345156424, 440560.0134515643, 374230.34454297024, 331657.5652705742, 330757.5652705742, 289879.7859981782, 247167.00672578215, 227284.11708958412, 227214.11708958412, 204090.22745338612, 203220.22745338612, 203036.22745338612, 181958.3378171881, 160990.44818099006, 160181.44818099006, 139981.55854479206, 139918.55854479206, 138639.55854479206, 138355.55854479206, 117965.66890859405, 75390.88963619802, 75251.88963619802, 74346.88963619802, 53481.0, 53458.0, 53417.0, 51941.0, 51550.0, 51524.0]	[-941683.1439927123, -770468.0269031283, -663458.5787221382, -663458.5787221383, -513645.35126875236, -1027290.7025375043, -385234.01345156424, -385234.01345156424, -385234.0134515643, -321028.34454297024, -278224.5652705742, -278224.5652705742, -235420.78599817815, -192617.00672578215, -749066.1372669303, -171215.11708958412, -149813.22745338612, -663458.5787221382, -149813.22745338612, -128411.33781718809, -107009.44818099008, -107009.44818099008, -256822.67563437618, -85607.55854479206, -85607.55854479206, -85607.55854479206, -684860.4683583362, -21401.889636198015, -21401.889636198015, -1048692.5921737023, -0.0, -1134300.1507184946, -599252.9098135442, -0.0, -0.0]	[-55061.0, -57073.0, -59205.0, -54572.0, -53751.0, -52700.0, -57522.0, -56594.0, -55326.0, -53202.0, -53433.0, -52533.0, -54459.0, -54550.0, -50728.0, -55999.0, -54277.0, -53228.0, -53223.0, -53547.0, -53981.0, -53172.0, -56118.0, -54311.0, -53032.0, -52748.0, -57963.0, -53989.0, -53850.0, -54031.0, -53481.0, -56616.0, -54252.0, -51941.0, -51550.0]	[21, 100, 109, 113, 117, 319, 407, 527, 871, 1724, 1775, 2137, 2143, 2295, 6740, 81662, 81751, 81765, 82094, 83338, 86411, 87055, 93390, 107303, 118588, 120750, 120808, 121639, 126293, 126528, 126547, 127907, 129203, 139990, 179054]
[1126091.4818099004, 1041926.9232651083, 912586.5854479203, 895781.6958117225, 873427.8061755245, 851901.9165393264, 849063.9165393263, 721952.5787221383, 656909.9098135442, 655525.9098135444, 634613.0201773463, 633189.0201773463, 613085.1305411482, 593099.2409049502, 592552.2409049502, 592396.2409049502, 524972.5719963562, 524106.57199635624, 523266.57199635624, 521829.57199635624, 460144.90308776224, 459582.9030877623, 440051.01345156424, 437882.01345156424, 418239.1238153663, 418037.1238153663, 417506.1238153662, 396601.23417916824, 396006.23417916824, 395722.23417916824, 395062.23417916824, 394619.23417916824, 393641.23417916824, 393553.23417916824, 351060.45490677224, 350737.45490677224, 266251.8963619801, 265988.8963619801, 244528.00672578215, 244212.00672578215, 243967.00672578215, 243644.00672578215, 223155.11708958412, 222910.11708958412, 222285.11708958412, 184244.3378171881, 184128.3378171881, 141666.55854479206, 141262.55854479206, 141253.55854479206, 140721.55854479206, 97039.77927239603, 76567.88963619802, 76132.88963619802, 75211.88963619802, 54740.0, 54259.0, 53917.0]	[-1177103.9299908907, -1070094.4818099004, -984486.9232651083, -877477.4750841182, -834673.6958117225, -813271.8061755245, -791869.9165393264, -1519534.1641700596, -663458.5787221383, -599252.9098135442, -599252.9098135444, -577851.0201773463, -577851.0201773463, -556449.1305411482, -770468.0269031283, -535047.2409049502, -535047.2409049502, -470841.57199635624, -470841.57199635624, -963085.0336289105, -470841.57199635624, -406635.90308776224, -406635.9030877623, -449439.6823601583, -385234.01345156424, -363832.1238153663, -556449.1305411482, -363832.1238153662, -342430.23417916824, -342430.23417916824, -342430.23417916824, -342430.23417916824, -342430.23417916824, -342430.23417916824, -363832.1238153663, -299626.45490677224, -299626.45490677224, -214018.89636198015, -214018.89636198015, -513645.35126875225, -192617.00672578215, -898879.3647203165, -192617.00672578215, -1048692.5921737023, -492243.4616325542, -192617.00672578215, -128411.33781718809, -128411.33781718809, -85607.55854479206, -85607.55854479206, -85607.55854479206, -85607.55854479206, -406635.9030877622, -21401.889636198015, -21401.889636198015, -21401.889636198015, -0.0, -0.0]	[-56670.0, -55997.0, -57440.0, -55316.0, -61108.0, -60156.0, -60032.0, -52989.0, -58494.0, -57657.0, -56273.0, -56762.0, -55338.0, -56636.0, -56437.0, -57505.0, -57349.0, -54131.0, -53265.0, -60269.0, -50988.0, -53509.0, -52947.0, -57484.0, -52648.0, -54407.0, -52659.0, -53674.0, -54171.0, -53576.0, -53292.0, -52632.0, -52189.0, -51211.0, -50116.0, -51434.0, -51111.0, -52233.0, -51970.0, -54268.0, -51595.0, -52685.0, -51027.0, -58702.0, -49735.0, -50993.0, -55833.0, -55717.0, -56059.0, -55655.0, -55646.0, -55114.0, -54224.0, -55166.0, -54731.0, -53810.0, -54740.0, -54259.0]	[11, 12, 23, 30, 36, 52, 63, 78, 88, 106, 158, 238, 288, 371, 396, 1092, 1716, 1772, 1779, 2058, 2265, 2445, 2501, 2641, 2779, 2998, 3311, 7123, 13878, 18744, 25476, 62019, 62081, 62108, 62126, 62445, 63638, 63655, 63672, 63694, 63789, 63906, 64053, 70661, 72746, 75362, 75402, 75802, 75839, 76314, 82823, 306451, 306582, 307152, 307597, 307714, 448270, 448824]
[1088398.7025375043, 802123.1372669303, 589388.2409049502, 525809.5719963562, 503091.6823601583, 486119.7927239602, 485712.79272396024, 485452.79272396024, 441674.01345156424, 441653.01345156424, 440356.01345156424, 440158.01345156424, 419971.1238153662, 400899.23417916824, 378591.3445429702, 377294.3445429702, 355877.45490677224, 335972.5652705742, 334872.5652705742, 334190.5652705742, 312322.6756343762, 312176.6756343762, 312033.6756343762, 311723.6756343762, 311716.6756343762, 311612.6756343762, 309914.6756343762, 309508.6756343762, 307719.6756343762, 307218.6756343762, 306675.6756343762, 306346.6756343762, 306096.6756343762, 266110.8963619801, 245309.00672578215, 224777.11708958412, 224382.11708958412, 223795.11708958412, 223682.11708958412, 223274.11708958412, 185013.3378171881, 184717.3378171881, 142448.55854479206, 142293.55854479206, 142139.55854479206, 141069.55854479206, 138509.55854479206, 138151.55854479206, 137909.55854479206, 137872.55854479206, 135890.55854479206, 135766.55854479206, 135648.55854479206, 135375.55854479206]	[-1091496.3714460987, -1027290.7025375043, -749066.1372669303, -535047.2409049502, -470841.57199635624, -449439.6823601583, -428037.7927239602, -428037.79272396024, -428037.79272396024, -385234.01345156424, -385234.01345156424, -385234.01345156424, -385234.01345156424, -920281.2543565143, -856075.5854479204, -321028.3445429702, -1177103.929990891, -299626.45490677224, -278224.5652705742, -278224.5652705742, -299626.45490677224, -256822.67563437618, -642056.6890859402, -1155702.0403546926, -256822.67563437618, -256822.67563437618, -1048692.5921737023, -256822.67563437618, -256822.67563437618, -256822.67563437618, -256822.67563437618, -256822.67563437618, -620654.7994497423, -256822.67563437618, -214018.89636198015, -770468.0269031284, -171215.11708958412, -171215.11708958412, -171215.11708958412, -171215.11708958412, -834673.6958117224, -128411.33781718809, -128411.33781718809, -834673.6958117223, -85607.55854479206, -256822.67563437618, -85607.55854479206, -85607.55854479206, -1177103.9299908907, -85607.55854479206, -428037.79272396024, -85607.55854479206, -85607.55854479206, -363832.1238153662]	[-60139.0, -61108.0, -53057.0, -54341.0, -54968.0, -53652.0, -58082.0, -57675.0, -57415.0, -56440.0, -56419.0, -55122.0, -54924.0, -57213.0, -59126.0, -57563.0, -52653.0, -56251.0, -57748.0, -56648.0, -53636.0, -55500.0, -60302.0, -55876.0, -54901.0, -54894.0, -50909.0, -53092.0, -52686.0, -50897.0, -50396.0, -49853.0, -51558.0, -49274.0, -52092.0, -54969.0, -53562.0, -53167.0, -52580.0, -52467.0, -54436.0, -58466.0, -56306.0, -55331.0, -56686.0, -57229.0, -55462.0, -52902.0, -56844.0, -52302.0, -53619.0, -50283.0, -50159.0, -55098.0]	[25, 90, 109, 153, 195, 259, 408, 540, 663, 1001, 1035, 1048, 1093, 1187, 1424, 1498, 1615, 1660, 1725, 4014, 4268, 4559, 4569, 4718, 5030, 5065, 5376, 25072, 26044, 43907, 43951, 43961, 44367, 46289, 46384, 46646, 48805, 49203, 60069, 64013, 523344, 523350, 523392, 523398, 524208, 524300, 524904, 525657, 529233, 836168, 842717, 2298383, 4189377, 4189987]
[872170.8061755244, 851292.9165393264, 828837.0269031284, 652700.9098135442, 652626.9098135442, 587420.2409049503, 523996.5719963562, 523580.5719963562, 351294.4549067722, 329925.5652705742, 308899.6756343762, 308084.6756343762, 307856.6756343762, 307607.6756343762, 307064.6756343762, 306936.6756343762, 305915.6756343762, 305577.6756343762, 304152.6756343762, 251640.00672578215, 250072.00672578215, 249211.00672578215, 228056.11708958412, 227470.11708958412, 227296.11708958412, 225833.11708958412, 225819.11708958412, 225440.11708958412, 224948.11708958412, 120079.66890859405, 57419.0, 57120.0, 56735.0, 56622.0, 55863.0, 53962.0, 53092.0, 52978.0, 51918.0, 51865.0, 51353.0, 51266.0, 50646.0]	[-898879.3647203163, -813271.8061755244, -791869.9165393264, -770468.0269031284, -599252.9098135442, -599252.9098135442, -920281.2543565142, -470841.5719963562, -749066.1372669303, -299626.4549067722, -834673.6958117222, -256822.67563437618, -256822.67563437618, -256822.67563437618, -256822.67563437618, -256822.67563437618, -620654.7994497422, -877477.4750841182, -278224.5652705742, -256822.67563437618, -1027290.7025375043, -192617.00672578215, -856075.5854479205, -171215.11708958412, -171215.11708958412, -171215.11708958412, -171215.11708958412, -171215.11708958412, -813271.8061755244, -920281.2543565143, -64205.668908594045, -1284113.378171881, -21401.889636198015, -0.0, -0.0, -0.0, -0.0, -642056.6890859404, -0.0, -0.0, -0.0, -0.0, -0.0]	[-57202.0, -58899.0, -59423.0, -58369.0, -53448.0, -53374.0, -56679.0, -53155.0, -58356.0, -51668.0, -59222.0, -52077.0, -51262.0, -51034.0, -50785.0, -50242.0, -55882.0, -59628.0, -49831.0, -47330.0, -62025.0, -57455.0, -56442.0, -56841.0, -56255.0, -56081.0, -54618.0, -54604.0, -55725.0, -57500.0, -55874.0, -56279.0, -57593.0, -56735.0, -56867.0, -55863.0, -53962.0, -55913.0, -52978.0, -51918.0, -51865.0, -51353.0, -51266.0]	[4, 20, 23, 30, 42, 57, 69, 77, 173, 364, 444, 5609, 5780, 6503, 6602, 6999, 7191, 18310, 54379, 104428, 104450, 104571, 104952, 104993, 105789, 105803, 106176, 110884, 114112, 131896, 131899, 131966, 132104, 132173, 133773, 133946, 134381, 139237, 143360, 3028770, 3030143, 3064691, 3067926]
